2022-04-03 13:17:32 status unpacked libdb5.3:armel 5.3.28+dfsg1-0.5
2022-04-03 13:17:32 status half-configured libdb5.3:armel 5.3.28+dfsg1-0.5
2022-04-03 13:17:32 status installed libdb5.3:armel 5.3.28+dfsg1-0.5
2022-04-03 13:17:32 configure libtinfo6:armel 6.1+20181013-2+deb10u2 <none>
2022-04-03 13:17:32 status unpacked libtinfo6:armel 6.1+20181013-2+deb10u2
2022-04-03 13:17:32 status half-configured libtinfo6:armel 6.1+20181013-2+deb10u2
2022-04-03 13:17:32 status installed libtinfo6:armel 6.1+20181013-2+deb10u2
2022-04-03 13:17:32 configure bash:armel 5.0-4 <none>
2022-04-03 13:17:32 status unpacked bash:armel 5.0-4
2022-04-03 13:17:32 status half-configured bash:armel 5.0-4
2022-04-03 13:17:33 status installed bash:armel 5.0-4
2022-04-03 13:17:33 configure libzstd1:armel 1.3.8+dfsg-3+deb10u2 <none>
2022-04-03 13:17:33 status unpacked libzstd1:armel 1.3.8+dfsg-3+deb10u2
2022-04-03 13:17:33 status half-configured libzstd1:armel 1.3.8+dfsg-3+deb10u2
2022-04-03 13:17:33 status installed libzstd1:armel 1.3.8+dfsg-3+deb10u2
2022-04-03 13:17:33 configure liblzma5:armel 5.2.4-1 <none>
2022-04-03 13:17:33 status unpacked liblzma5:armel 5.2.4-1
2022-04-03 13:17:33 status half-configured liblzma5:armel 5.2.4-1
2022-04-03 13:17:33 status installed liblzma5:armel 5.2.4-1
2022-04-03 13:17:33 configure libgpg-error0:armel 1.35-1 <none>
2022-04-03 13:17:33 status unpacked libgpg-error0:armel 1.35-1
2022-04-03 13:17:33 status half-configured libgpg-error0:armel 1.35-1
2022-04-03 13:17:33 status installed libgpg-error0:armel 1.35-1
2022-04-03 13:17:33 configure libgcc1:armel 1:8.3.0-6 <none>
2022-04-03 13:17:33 status unpacked libgcc1:armel 1:8.3.0-6
2022-04-03 13:17:33 status half-configured libgcc1:armel 1:8.3.0-6
2022-04-03 13:17:33 status installed libgcc1:armel 1:8.3.0-6
2022-04-03 13:17:33 configure liblz4-1:armel 1.8.3-1+deb10u1 <none>
2022-04-03 13:17:33 status unpacked liblz4-1:armel 1.8.3-1+deb10u1
2022-04-03 13:17:33 status half-configured liblz4-1:armel 1.8.3-1+deb10u1
2022-04-03 13:17:33 status installed liblz4-1:armel 1.8.3-1+deb10u1
2022-04-03 13:17:33 configure libc-bin:armel 2.28-10+deb10u1 <none>
2022-04-03 13:17:33 status unpacked libc-bin:armel 2.28-10+deb10u1
2022-04-03 13:17:33 status half-configured libc-bin:armel 2.28-10+deb10u1
2022-04-03 13:17:33 status installed libc-bin:armel 2.28-10+deb10u1
2022-04-03 13:17:33 configure ncurses-bin:armel 6.1+20181013-2+deb10u2 <none>
2022-04-03 13:17:33 status unpacked ncurses-bin:armel 6.1+20181013-2+deb10u2
2022-04-03 13:17:33 status half-configured ncurses-bin:armel 6.1+20181013-2+deb10u2
2022-04-03 13:17:33 status installed ncurses-bin:armel 6.1+20181013-2+deb10u2
2022-04-03 13:17:33 configure libacl1:armel 2.2.53-4 <none>
2022-04-03 13:17:33 status triggers-pending libc-bin:armel 2.28-10+deb10u1
2022-04-03 13:17:33 status unpacked libacl1:armel 2.2.53-4
2022-04-03 13:17:33 status half-configured libacl1:armel 2.2.53-4
2022-04-03 13:17:33 status installed libacl1:armel 2.2.53-4
2022-04-03 13:17:33 configure libunistring2:armel 0.9.10-1 <none>
2022-04-03 13:17:33 status unpacked libunistring2:armel 0.9.10-1
2022-04-03 13:17:33 status half-configured libunistring2:armel 0.9.10-1
2022-04-03 13:17:33 status installed libunistring2:armel 0.9.10-1
2022-04-03 13:17:33 configure libsmartcols1:armel 2.33.1-0.1 <none>
2022-04-03 13:17:33 status unpacked libsmartcols1:armel 2.33.1-0.1
2022-04-03 13:17:33 status half-configured libsmartcols1:armel 2.33.1-0.1
2022-04-03 13:17:33 status installed libsmartcols1:armel 2.33.1-0.1
2022-04-03 13:17:33 configure libgcrypt20:armel 1.8.4-5+deb10u1 <none>
2022-04-03 13:17:33 status unpacked libgcrypt20:armel 1.8.4-5+deb10u1
2022-04-03 13:17:33 status half-configured libgcrypt20:armel 1.8.4-5+deb10u1
2022-04-03 13:17:33 status installed libgcrypt20:armel 1.8.4-5+deb10u1
2022-04-03 13:17:33 configure zlib1g:armel 1:1.2.11.dfsg-1 <none>
2022-04-03 13:17:33 status unpacked zlib1g:armel 1:1.2.11.dfsg-1
2022-04-03 13:17:33 status half-configured zlib1g:armel 1:1.2.11.dfsg-1
2022-04-03 13:17:33 status installed zlib1g:armel 1:1.2.11.dfsg-1
2022-04-03 13:17:33 configure libffi6:armel 3.2.1-9 <none>
2022-04-03 13:17:33 status unpacked libffi6:armel 3.2.1-9
2022-04-03 13:17:33 status half-configured libffi6:armel 3.2.1-9
2022-04-03 13:17:33 status installed libffi6:armel 3.2.1-9
2022-04-03 13:17:33 configure libidn2-0:armel 2.0.5-1+deb10u1 <none>
2022-04-03 13:17:33 status unpacked libidn2-0:armel 2.0.5-1+deb10u1
2022-04-03 13:17:33 status half-configured libidn2-0:armel 2.0.5-1+deb10u1
2022-04-03 13:17:33 status installed libidn2-0:armel 2.0.5-1+deb10u1
2022-04-03 13:17:33 configure libcom-err2:armel 1.44.5-1+deb10u3 <none>
2022-04-03 13:17:33 status unpacked libcom-err2:armel 1.44.5-1+deb10u3
2022-04-03 13:17:33 status half-configured libcom-err2:armel 1.44.5-1+deb10u3
2022-04-03 13:17:33 status installed libcom-err2:armel 1.44.5-1+deb10u3
2022-04-03 13:17:33 configure diffutils:armel 1:3.7-3 <none>
2022-04-03 13:17:33 status unpacked diffutils:armel 1:3.7-3
2022-04-03 13:17:33 status half-configured diffutils:armel 1:3.7-3
2022-04-03 13:17:33 status installed diffutils:armel 1:3.7-3
2022-04-03 13:17:33 configure libseccomp2:armel 2.3.3-4 <none>
2022-04-03 13:17:33 status unpacked libseccomp2:armel 2.3.3-4
2022-04-03 13:17:33 status half-configured libseccomp2:armel 2.3.3-4
2022-04-03 13:17:33 status installed libseccomp2:armel 2.3.3-4
2022-04-03 13:17:33 configure libsystemd0:armel 241-7~deb10u8 <none>
2022-04-03 13:17:33 status unpacked libsystemd0:armel 241-7~deb10u8
2022-04-03 13:17:33 status half-configured libsystemd0:armel 241-7~deb10u8
2022-04-03 13:17:33 status installed libsystemd0:armel 241-7~deb10u8
2022-04-03 13:17:33 configure hostname:armel 3.21 <none>
2022-04-03 13:17:33 status unpacked hostname:armel 3.21
2022-04-03 13:17:33 status half-configured hostname:armel 3.21
2022-04-03 13:17:33 status installed hostname:armel 3.21
2022-04-03 13:17:33 configure libpcre3:armel 2:8.39-12 <none>
2022-04-03 13:17:33 status unpacked libpcre3:armel 2:8.39-12
2022-04-03 13:17:33 status half-configured libpcre3:armel 2:8.39-12
2022-04-03 13:17:33 status installed libpcre3:armel 2:8.39-12
2022-04-03 13:17:33 configure libcap-ng0:armel 0.7.9-2 <none>
2022-04-03 13:17:33 status unpacked libcap-ng0:armel 0.7.9-2
2022-04-03 13:17:33 status half-configured libcap-ng0:armel 0.7.9-2
2022-04-03 13:17:33 status installed libcap-ng0:armel 0.7.9-2
2022-04-03 13:17:33 configure libext2fs2:armel 1.44.5-1+deb10u3 <none>
2022-04-03 13:17:33 status unpacked libext2fs2:armel 1.44.5-1+deb10u3
2022-04-03 13:17:33 status half-configured libext2fs2:armel 1.44.5-1+deb10u3
2022-04-03 13:17:33 status installed libext2fs2:armel 1.44.5-1+deb10u3
2022-04-03 13:17:33 configure libgmp10:armel 2:6.1.2+dfsg-4+deb10u1 <none>
2022-04-03 13:17:33 status unpacked libgmp10:armel 2:6.1.2+dfsg-4+deb10u1
2022-04-03 13:17:33 status half-configured libgmp10:armel 2:6.1.2+dfsg-4+deb10u1
2022-04-03 13:17:33 status installed libgmp10:armel 2:6.1.2+dfsg-4+deb10u1
2022-04-03 13:17:33 configure libp11-kit0:armel 0.23.15-2+deb10u1 <none>
2022-04-03 13:17:33 status unpacked libp11-kit0:armel 0.23.15-2+deb10u1
2022-04-03 13:17:33 status half-configured libp11-kit0:armel 0.23.15-2+deb10u1
2022-04-03 13:17:33 status installed libp11-kit0:armel 0.23.15-2+deb10u1
2022-04-03 13:17:33 configure libaudit1:armel 1:2.8.4-3 <none>
2022-04-03 13:17:33 status unpacked libaudit1:armel 1:2.8.4-3
2022-04-03 13:17:33 status half-configured libaudit1:armel 1:2.8.4-3
2022-04-03 13:17:33 status installed libaudit1:armel 1:2.8.4-3
2022-04-03 13:17:33 configure libuuid1:armel 2.33.1-0.1 <none>
2022-04-03 13:17:33 status unpacked libuuid1:armel 2.33.1-0.1
2022-04-03 13:17:33 status half-configured libuuid1:armel 2.33.1-0.1
2022-04-03 13:17:33 status installed libuuid1:armel 2.33.1-0.1
2022-04-03 13:17:33 configure libss2:armel 1.44.5-1+deb10u3 <none>
2022-04-03 13:17:33 status unpacked libss2:armel 1.44.5-1+deb10u3
2022-04-03 13:17:33 status half-configured libss2:armel 1.44.5-1+deb10u3
2022-04-03 13:17:33 status installed libss2:armel 1.44.5-1+deb10u3
2022-04-03 13:17:33 configure libncursesw6:armel 6.1+20181013-2+deb10u2 <none>
2022-04-03 13:17:33 status unpacked libncursesw6:armel 6.1+20181013-2+deb10u2
2022-04-03 13:17:33 status half-configured libncursesw6:armel 6.1+20181013-2+deb10u2
2022-04-03 13:17:33 status installed libncursesw6:armel 6.1+20181013-2+deb10u2
2022-04-03 13:17:33 configure libnettle6:armel 3.4.1-1+deb10u1 <none>
2022-04-03 13:17:33 status unpacked libnettle6:armel 3.4.1-1+deb10u1
2022-04-03 13:17:33 status half-configured libnettle6:armel 3.4.1-1+deb10u1
2022-04-03 13:17:33 status installed libnettle6:armel 3.4.1-1+deb10u1
2022-04-03 13:17:33 configure gpgv:armel 2.2.12-1+deb10u1 <none>
2022-04-03 13:17:33 status unpacked gpgv:armel 2.2.12-1+deb10u1
2022-04-03 13:17:33 status half-configured gpgv:armel 2.2.12-1+deb10u1
2022-04-03 13:17:33 status installed gpgv:armel 2.2.12-1+deb10u1
2022-04-03 13:17:33 configure libblkid1:armel 2.33.1-0.1 <none>
2022-04-03 13:17:33 status unpacked libblkid1:armel 2.33.1-0.1
2022-04-03 13:17:33 status half-configured libblkid1:armel 2.33.1-0.1
2022-04-03 13:17:33 status installed libblkid1:armel 2.33.1-0.1
2022-04-03 13:17:33 configure libstdc++6:armel 8.3.0-6 <none>
2022-04-03 13:17:33 status unpacked libstdc++6:armel 8.3.0-6
2022-04-03 13:17:33 status half-configured libstdc++6:armel 8.3.0-6
2022-04-03 13:17:33 status installed libstdc++6:armel 8.3.0-6
2022-04-03 13:17:33 configure bsdutils:armel 1:2.33.1-0.1 <none>
2022-04-03 13:17:33 status unpacked bsdutils:armel 1:2.33.1-0.1
2022-04-03 13:17:33 status half-configured bsdutils:armel 1:2.33.1-0.1
2022-04-03 13:17:33 status installed bsdutils:armel 1:2.33.1-0.1
2022-04-03 13:17:33 configure libhogweed4:armel 3.4.1-1+deb10u1 <none>
2022-04-03 13:17:33 status unpacked libhogweed4:armel 3.4.1-1+deb10u1
2022-04-03 13:17:33 status half-configured libhogweed4:armel 3.4.1-1+deb10u1
2022-04-03 13:17:33 status installed libhogweed4:armel 3.4.1-1+deb10u1
2022-04-03 13:17:33 configure e2fsprogs:armel 1.44.5-1+deb10u3 <none>
2022-04-03 13:17:33 status unpacked e2fsprogs:armel 1.44.5-1+deb10u3
2022-04-03 13:17:33 status half-configured e2fsprogs:armel 1.44.5-1+deb10u3
2022-04-03 13:17:33 status installed e2fsprogs:armel 1.44.5-1+deb10u3
2022-04-03 13:17:33 configure libselinux1:armel 2.8-1+b1 <none>
2022-04-03 13:17:33 status unpacked libselinux1:armel 2.8-1+b1
2022-04-03 13:17:33 status half-configured libselinux1:armel 2.8-1+b1
2022-04-03 13:17:33 status installed libselinux1:armel 2.8-1+b1
2022-04-03 13:17:33 configure libgnutls30:armel 3.6.7-4+deb10u7 <none>
2022-04-03 13:17:33 status unpacked libgnutls30:armel 3.6.7-4+deb10u7
2022-04-03 13:17:33 status half-configured libgnutls30:armel 3.6.7-4+deb10u7
2022-04-03 13:17:33 status installed libgnutls30:armel 3.6.7-4+deb10u7
2022-04-03 13:17:33 configure sed:armel 4.7-1 <none>
2022-04-03 13:17:33 status unpacked sed:armel 4.7-1
2022-04-03 13:17:33 status half-configured sed:armel 4.7-1
2022-04-03 13:17:33 status installed sed:armel 4.7-1
2022-04-03 13:17:33 configure libfdisk1:armel 2.33.1-0.1 <none>
2022-04-03 13:17:33 status unpacked libfdisk1:armel 2.33.1-0.1
2022-04-03 13:17:33 status half-configured libfdisk1:armel 2.33.1-0.1
2022-04-03 13:17:33 status installed libfdisk1:armel 2.33.1-0.1
2022-04-03 13:17:33 configure findutils:armel 4.6.0+git+20190209-2 <none>
2022-04-03 13:17:33 status unpacked findutils:armel 4.6.0+git+20190209-2
2022-04-03 13:17:33 status half-configured findutils:armel 4.6.0+git+20190209-2
2022-04-03 13:17:33 status installed findutils:armel 4.6.0+git+20190209-2
2022-04-03 13:17:33 configure libmount1:armel 2.33.1-0.1 <none>
2022-04-03 13:17:33 status unpacked libmount1:armel 2.33.1-0.1
2022-04-03 13:17:33 status half-configured libmount1:armel 2.33.1-0.1
2022-04-03 13:17:33 status installed libmount1:armel 2.33.1-0.1
2022-04-03 13:17:33 configure libapt-pkg5.0:armel 1.8.2.3 <none>
2022-04-03 13:17:33 status unpacked libapt-pkg5.0:armel 1.8.2.3
2022-04-03 13:17:33 status half-configured libapt-pkg5.0:armel 1.8.2.3
2022-04-03 13:17:33 status installed libapt-pkg5.0:armel 1.8.2.3
2022-04-03 13:17:33 configure libsemanage1:armel 2.8-2 <none>
2022-04-03 13:17:33 status unpacked libsemanage1:armel 2.8-2
2022-04-03 13:17:33 status half-configured libsemanage1:armel 2.8-2
2022-04-03 13:17:33 status installed libsemanage1:armel 2.8-2
2022-04-03 13:17:33 configure tar:armel 1.30+dfsg-6 <none>
2022-04-03 13:17:33 status unpacked tar:armel 1.30+dfsg-6
2022-04-03 13:17:33 status half-configured tar:armel 1.30+dfsg-6
2022-04-03 13:17:33 status installed tar:armel 1.30+dfsg-6
2022-04-03 13:17:33 configure coreutils:armel 8.30-3 <none>
2022-04-03 13:17:33 status unpacked coreutils:armel 8.30-3
2022-04-03 13:17:33 status half-configured coreutils:armel 8.30-3
2022-04-03 13:17:33 status installed coreutils:armel 8.30-3
2022-04-03 13:17:33 configure fdisk:armel 2.33.1-0.1 <none>
2022-04-03 13:17:33 status unpacked fdisk:armel 2.33.1-0.1
2022-04-03 13:17:33 status half-configured fdisk:armel 2.33.1-0.1
2022-04-03 13:17:33 status installed fdisk:armel 2.33.1-0.1
2022-04-03 13:17:33 configure dpkg:armel 1.19.7 <none>
2022-04-03 13:17:33 status unpacked dpkg:armel 1.19.7
2022-04-03 13:17:33 status half-configured dpkg:armel 1.19.7
2022-04-03 13:17:33 status installed dpkg:armel 1.19.7
2022-04-03 13:17:33 configure grep:armel 3.3-1 <none>
2022-04-03 13:17:33 status unpacked grep:armel 3.3-1
2022-04-03 13:17:33 status half-configured grep:armel 3.3-1
2022-04-03 13:17:33 status installed grep:armel 3.3-1
2022-04-03 13:17:33 configure perl-base:armel 5.28.1-6+deb10u1 <none>
2022-04-03 13:17:33 status unpacked perl-base:armel 5.28.1-6+deb10u1
2022-04-03 13:17:33 status half-configured perl-base:armel 5.28.1-6+deb10u1
2022-04-03 13:17:33 status installed perl-base:armel 5.28.1-6+deb10u1
2022-04-03 13:17:33 configure init-system-helpers:all 1.56+nmu1 <none>
2022-04-03 13:17:33 status unpacked init-system-helpers:all 1.56+nmu1
2022-04-03 13:17:33 status half-configured init-system-helpers:all 1.56+nmu1
2022-04-03 13:17:33 status installed init-system-helpers:all 1.56+nmu1
2022-04-03 13:17:33 configure gzip:armel 1.9-3 <none>
2022-04-03 13:17:33 status unpacked gzip:armel 1.9-3
2022-04-03 13:17:33 status half-configured gzip:armel 1.9-3
2022-04-03 13:17:33 status installed gzip:armel 1.9-3
2022-04-03 13:17:33 configure debconf:all 1.5.71+deb10u1 <none>
2022-04-03 13:17:33 status unpacked debconf:all 1.5.71+deb10u1
2022-04-03 13:17:33 status half-configured debconf:all 1.5.71+deb10u1
2022-04-03 13:17:34 status installed debconf:all 1.5.71+deb10u1
2022-04-03 13:17:34 configure tzdata:all 2021a-0+deb10u3 <none>
2022-04-03 13:17:34 status unpacked tzdata:all 2021a-0+deb10u3
2022-04-03 13:17:34 status half-configured tzdata:all 2021a-0+deb10u3
2022-04-03 13:17:35 status installed tzdata:all 2021a-0+deb10u3
2022-04-03 13:17:35 configure libpam0g:armel 1.3.1-5 <none>
2022-04-03 13:17:35 status unpacked libpam0g:armel 1.3.1-5
2022-04-03 13:17:35 status half-configured libpam0g:armel 1.3.1-5
2022-04-03 13:17:35 status installed libpam0g:armel 1.3.1-5
2022-04-03 13:17:35 configure dash:armel 0.5.10.2-5 <none>
2022-04-03 13:17:35 status unpacked dash:armel 0.5.10.2-5
2022-04-03 13:17:35 status half-configured dash:armel 0.5.10.2-5
2022-04-03 13:17:36 status installed dash:armel 0.5.10.2-5
2022-04-03 13:17:36 configure libpam-modules-bin:armel 1.3.1-5 <none>
2022-04-03 13:17:36 status unpacked libpam-modules-bin:armel 1.3.1-5
2022-04-03 13:17:36 status half-configured libpam-modules-bin:armel 1.3.1-5
2022-04-03 13:17:36 status installed libpam-modules-bin:armel 1.3.1-5
2022-04-03 13:17:36 configure libpam-modules:armel 1.3.1-5 <none>
2022-04-03 13:17:36 status unpacked libpam-modules:armel 1.3.1-5
2022-04-03 13:17:36 status half-configured libpam-modules:armel 1.3.1-5
2022-04-03 13:17:36 status installed libpam-modules:armel 1.3.1-5
2022-04-03 13:17:36 configure passwd:armel 1:4.5-1.1 <none>
2022-04-03 13:17:36 status unpacked passwd:armel 1:4.5-1.1
2022-04-03 13:17:36 status half-configured passwd:armel 1:4.5-1.1
2022-04-03 13:17:36 status installed passwd:armel 1:4.5-1.1
2022-04-03 13:17:36 configure libpam-runtime:all 1.3.1-5 <none>
2022-04-03 13:17:36 status unpacked libpam-runtime:all 1.3.1-5
2022-04-03 13:17:36 status half-configured libpam-runtime:all 1.3.1-5
2022-04-03 13:17:37 status installed libpam-runtime:all 1.3.1-5
2022-04-03 13:17:37 configure login:armel 1:4.5-1.1 <none>
2022-04-03 13:17:37 status unpacked login:armel 1:4.5-1.1
2022-04-03 13:17:37 status half-configured login:armel 1:4.5-1.1
2022-04-03 13:17:37 status installed login:armel 1:4.5-1.1
2022-04-03 13:17:37 configure adduser:all 3.118 <none>
2022-04-03 13:17:37 status unpacked adduser:all 3.118
2022-04-03 13:17:37 status half-configured adduser:all 3.118
2022-04-03 13:17:38 status installed adduser:all 3.118
2022-04-03 13:17:38 configure apt:armel 1.8.2.3 <none>
2022-04-03 13:17:38 status unpacked apt:armel 1.8.2.3
2022-04-03 13:17:38 status half-configured apt:armel 1.8.2.3
2022-04-03 13:17:40 status installed apt:armel 1.8.2.3
2022-04-03 13:17:40 configure util-linux:armel 2.33.1-0.1 <none>
2022-04-03 13:17:40 status unpacked util-linux:armel 2.33.1-0.1
2022-04-03 13:17:40 status half-configured util-linux:armel 2.33.1-0.1
2022-04-03 13:17:41 status installed util-linux:armel 2.33.1-0.1
2022-04-03 13:17:41 configure mount:armel 2.33.1-0.1 <none>
2022-04-03 13:17:41 status unpacked mount:armel 2.33.1-0.1
2022-04-03 13:17:41 status half-configured mount:armel 2.33.1-0.1
2022-04-03 13:17:41 status installed mount:armel 2.33.1-0.1
2022-04-03 13:17:41 configure sysvinit-utils:armel 2.93-8 <none>
2022-04-03 13:17:41 status unpacked sysvinit-utils:armel 2.93-8
2022-04-03 13:17:41 status half-configured sysvinit-utils:armel 2.93-8
2022-04-03 13:17:41 status installed sysvinit-utils:armel 2.93-8
2022-04-03 13:17:41 trigproc libc-bin:armel 2.28-10+deb10u1 <none>
2022-04-03 13:17:41 status half-configured libc-bin:armel 2.28-10+deb10u1
2022-04-03 13:17:41 status installed libc-bin:armel 2.28-10+deb10u1
2022-04-03 13:18:12 startup archives install
2022-04-03 13:18:12 install libapparmor1:armel <none> 2.13.2-10
2022-04-03 13:18:12 status triggers-pending libc-bin:armel 2.28-10+deb10u1
2022-04-03 13:18:12 status half-installed libapparmor1:armel 2.13.2-10
2022-04-03 13:18:12 status unpacked libapparmor1:armel 2.13.2-10
2022-04-03 13:18:12 install libargon2-1:armel <none> 0~20171227-0.2
2022-04-03 13:18:12 status half-installed libargon2-1:armel 0~20171227-0.2
2022-04-03 13:18:12 status unpacked libargon2-1:armel 0~20171227-0.2
2022-04-03 13:18:13 install libcryptsetup12:armel <none> 2:2.1.0-5+deb10u2
2022-04-03 13:18:13 status half-installed libcryptsetup12:armel 2:2.1.0-5+deb10u2
2022-04-03 13:18:13 status unpacked libcryptsetup12:armel 2:2.1.0-5+deb10u2
2022-04-03 13:18:13 install libip4tc0:armel <none> 1.8.2-4
2022-04-03 13:18:13 status half-installed libip4tc0:armel 1.8.2-4
2022-04-03 13:18:13 status unpacked libip4tc0:armel 1.8.2-4
2022-04-03 13:18:13 install libjson-c3:armel <none> 0.12.1+ds-2+deb10u1
2022-04-03 13:18:13 status half-installed libjson-c3:armel 0.12.1+ds-2+deb10u1
2022-04-03 13:18:13 status unpacked libjson-c3:armel 0.12.1+ds-2+deb10u1
2022-04-03 13:18:13 install libkmod2:armel <none> 26-1
2022-04-03 13:18:13 status half-installed libkmod2:armel 26-1
2022-04-03 13:18:13 status unpacked libkmod2:armel 26-1
2022-04-03 13:18:13 install libcap2:armel <none> 1:2.25-2
2022-04-03 13:18:13 status half-installed libcap2:armel 1:2.25-2
2022-04-03 13:18:13 status unpacked libcap2:armel 1:2.25-2
2022-04-03 13:18:13 install libidn11:armel <none> 1.33-2.2
2022-04-03 13:18:13 status half-installed libidn11:armel 1.33-2.2
2022-04-03 13:18:13 status unpacked libidn11:armel 1.33-2.2
2022-04-03 13:18:13 install dmsetup:armel <none> 2:1.02.155-3
2022-04-03 13:18:13 status half-installed dmsetup:armel 2:1.02.155-3
2022-04-03 13:18:13 status unpacked dmsetup:armel 2:1.02.155-3
2022-04-03 13:18:13 install libdevmapper1.02.1:armel <none> 2:1.02.155-3
2022-04-03 13:18:13 status half-installed libdevmapper1.02.1:armel 2:1.02.155-3
2022-04-03 13:18:13 status unpacked libdevmapper1.02.1:armel 2:1.02.155-3
2022-04-03 13:18:14 install libssl1.1:armel <none> 1.1.1n-0+deb10u1
2022-04-03 13:18:14 status half-installed libssl1.1:armel 1.1.1n-0+deb10u1
2022-04-03 13:18:14 status unpacked libssl1.1:armel 1.1.1n-0+deb10u1
2022-04-03 13:18:14 install systemd:armel <none> 241-7~deb10u8
2022-04-03 13:18:14 status half-installed systemd:armel 241-7~deb10u8
2022-04-03 13:18:15 status unpacked systemd:armel 241-7~deb10u8
2022-04-03 13:18:15 configure libapparmor1:armel 2.13.2-10 2.13.2-10
2022-04-03 13:18:15 status half-configured libapparmor1:armel 2.13.2-10
2022-04-03 13:18:15 status installed libapparmor1:armel 2.13.2-10
2022-04-03 13:18:15 configure libargon2-1:armel 0~20171227-0.2 0~20171227-0.2
2022-04-03 13:18:15 status half-configured libargon2-1:armel 0~20171227-0.2
2022-04-03 13:18:15 status installed libargon2-1:armel 0~20171227-0.2
2022-04-03 13:18:15 configure libip4tc0:armel 1.8.2-4 1.8.2-4
2022-04-03 13:18:15 status half-configured libip4tc0:armel 1.8.2-4
2022-04-03 13:18:15 status installed libip4tc0:armel 1.8.2-4
2022-04-03 13:18:15 configure libjson-c3:armel 0.12.1+ds-2+deb10u1 0.12.1+ds-2+deb10u1
2022-04-03 13:18:15 status half-configured libjson-c3:armel 0.12.1+ds-2+deb10u1
2022-04-03 13:18:15 status installed libjson-c3:armel 0.12.1+ds-2+deb10u1
2022-04-03 13:18:15 configure libcap2:armel 1:2.25-2 1:2.25-2
2022-04-03 13:18:15 status half-configured libcap2:armel 1:2.25-2
2022-04-03 13:18:15 status installed libcap2:armel 1:2.25-2
2022-04-03 13:18:15 configure libidn11:armel 1.33-2.2 1.33-2.2
2022-04-03 13:18:15 status half-configured libidn11:armel 1.33-2.2
2022-04-03 13:18:15 status installed libidn11:armel 1.33-2.2
2022-04-03 13:18:15 configure libssl1.1:armel 1.1.1n-0+deb10u1 1.1.1n-0+deb10u1
2022-04-03 13:18:15 status half-configured libssl1.1:armel 1.1.1n-0+deb10u1
2022-04-03 13:18:15 status installed libssl1.1:armel 1.1.1n-0+deb10u1
2022-04-03 13:18:15 configure libkmod2:armel 26-1 26-1
2022-04-03 13:18:15 status half-configured libkmod2:armel 26-1
2022-04-03 13:18:15 status installed libkmod2:armel 26-1
2022-04-03 13:18:15 configure libdevmapper1.02.1:armel 2:1.02.155-3 2:1.02.155-3
2022-04-03 13:18:15 status half-configured libdevmapper1.02.1:armel 2:1.02.155-3
2022-04-03 13:18:15 status installed libdevmapper1.02.1:armel 2:1.02.155-3
2022-04-03 13:18:15 configure libcryptsetup12:armel 2:2.1.0-5+deb10u2 2:2.1.0-5+deb10u2
2022-04-03 13:18:15 status half-configured libcryptsetup12:armel 2:2.1.0-5+deb10u2
2022-04-03 13:18:15 status installed libcryptsetup12:armel 2:2.1.0-5+deb10u2
2022-04-03 13:18:15 configure dmsetup:armel 2:1.02.155-3 2:1.02.155-3
2022-04-03 13:18:15 status half-configured dmsetup:armel 2:1.02.155-3
2022-04-03 13:18:15 status installed dmsetup:armel 2:1.02.155-3
2022-04-03 13:18:15 configure systemd:armel 241-7~deb10u8 241-7~deb10u8
2022-04-03 13:18:16 status half-configured systemd:armel 241-7~deb10u8
2022-04-03 13:18:18 status installed systemd:armel 241-7~deb10u8
2022-04-03 13:18:18 trigproc libc-bin:armel 2.28-10+deb10u1 <none>
2022-04-03 13:18:18 status half-configured libc-bin:armel 2.28-10+deb10u1
2022-04-03 13:18:18 status installed libc-bin:armel 2.28-10+deb10u1
2022-04-03 13:18:52 startup archives install
2022-04-03 13:18:52 install systemd-sysv:armel <none> 241-7~deb10u8
2022-04-03 13:18:52 status half-installed systemd-sysv:armel 241-7~deb10u8
2022-04-03 13:18:52 status unpacked systemd-sysv:armel 241-7~deb10u8
2022-04-03 13:18:52 configure systemd-sysv:armel 241-7~deb10u8 241-7~deb10u8
2022-04-03 13:18:52 status half-configured systemd-sysv:armel 241-7~deb10u8
2022-04-03 13:18:52 status installed systemd-sysv:armel 241-7~deb10u8
2022-04-03 13:18:52 startup archives unpack
2022-04-03 13:18:52 install apt-utils:armel <none> 1.8.2.3
2022-04-03 13:18:52 status half-installed apt-utils:armel 1.8.2.3
2022-04-03 13:18:52 status unpacked apt-utils:armel 1.8.2.3
2022-04-03 13:18:53 install libapt-inst2.0:armel <none> 1.8.2.3
2022-04-03 13:18:53 status triggers-pending libc-bin:armel 2.28-10+deb10u1
2022-04-03 13:18:53 status half-installed libapt-inst2.0:armel 1.8.2.3
2022-04-03 13:18:53 status unpacked libapt-inst2.0:armel 1.8.2.3
2022-04-03 13:18:53 install libdns-export1104:armel <none> 1:9.11.5.P4+dfsg-5.1+deb10u7
2022-04-03 13:18:53 status half-installed libdns-export1104:armel 1:9.11.5.P4+dfsg-5.1+deb10u7
2022-04-03 13:18:53 status unpacked libdns-export1104:armel 1:9.11.5.P4+dfsg-5.1+deb10u7
2022-04-03 13:18:53 install libisc-export1100:armel <none> 1:9.11.5.P4+dfsg-5.1+deb10u7
2022-04-03 13:18:53 status half-installed libisc-export1100:armel 1:9.11.5.P4+dfsg-5.1+deb10u7
